x,y,z,ts
-0.03763177618384361,-0.016908565536141396,0.04800747334957123,1637234959332022426
-0.05717944726347923,-0.008356459438800812,0.07244205474853516,1637234959334477113
-0.0693967416882515,-0.007134729530662298,0.08221589028835297,1637234959336931853
-0.07306192815303802,0.011191211640834808,0.08343762159347534,1637234959339394770
-0.07184019684791565,0.016078129410743713,0.07855070382356644,1637234959341840551
-0.06817501038312912,0.012412941083312035,0.07122033089399338,1637234959344295603
-0.06206636503338814,0.007526023779064417,0.06633341312408447,1637234959346749770
-0.05229252949357033,0.005082564894109964,0.0651116818189621,1637234959349215551
-0.04251869395375252,0.005082564894109964,0.06633341312408447,1637234959351658884
-0.03763177618384361,-0.004691270645707846,0.069998599588871,1637234959354113832
-0.03152313083410263,-0.009578188881278038,0.06633341312408447,1637234959356567895
-0.024192754179239273,-0.014465106651186943,0.05411611869931221,1637234959358978259
-0.018084105104207993,-0.027904130518436432,0.03090326115489006,1637234959361479718
-0.009531999938189983,-0.027904130518436432,0.002803483046591282,1637234959363948572
-0.005866811610758305,-0.018130294978618622,-0.028961483389139175,1637234959366401905
-0.005866811610758305,0.01363467052578926,-0.06683509796857834,1637234959368903468
-0.007088541053235531,0.024630235508084297,-0.06683509796857834,1637234959371403676
-0.005866811610758305,0.038069259375333786,-0.061948176473379135,1637234959373911801
-0.0009798938408493996,0.041734445840120316,-0.05950471758842468,1637234959376413624
0.011237400583922863,0.04662136361002922,-0.06072644516825676,1637234959378915447
0.024676423519849777,0.04662136361002922,-0.07050028443336487,1637234959381418155
0.0442240945994854,0.04906482622027397,-0.08516103774309158,1637234959383924978
0.05888484790921211,0.05395174399018288,-0.0949348732829094,1637234959386427009
0.06743695586919785,0.044177908450365067,-0.09860005974769592,1637234959388929041
0.06743695586919785,0.04295617714524269,-0.09126968681812286,1637234959391429509
0.06255003809928894,0.04662136361002922,-0.07538720220327377,1637234959393936541
0.05033274367451668,0.04051271826028824,-0.0533960722386837,1637234959396438780
0.03445025905966759,0.045399636030197144,-0.03140494227409363,1637234959398941020
0.014902588911354542,0.038069259375333786,-0.01307899970561266,1637234959401438832
-0.004645082168281078,0.028295423835515976,-0.002083434723317623,1637234959403943884
-0.020527563989162445,0.018521588295698166,0.005246941931545734,1637234959406445968
-0.03396658971905708,-0.002247811760753393,0.007690400816500187,1637234959408948051
-0.04740561172366142,-0.013243377208709717,0.012577318586409092,1637234959411449145
-0.05717944726347923,-0.020573753863573074,0.023572884500026703,1637234959413958051
-0.06817501038312912,-0.024238942191004753,0.041898827999830246,1637234959416460499
-0.0742836594581604,-0.03156931698322296,0.06755514442920685,1637234959419009093
-0.07794884592294693,-0.026682401075959206,0.09198972582817078,1637234959421528936
-0.07550538331270218,-0.026682401075959206,0.10665048658847809,1637234959424034457
-0.07061847299337387,-0.023017212748527527,0.10909394174814224,1637234959426559822
-0.06206636503338814,-0.014465106651186943,0.10054183751344681,1637234959429023884
-0.04740561172366142,-0.01568683609366417,0.08099416643381119,1637234959431542530
-0.03518831729888916,-0.005913000088185072,0.06022476777434349,1637234959434049041
-0.027857940644025803,0.005082564894109964,0.041898827999830246,1637234959436552791
-0.02174929529428482,0.002639106009155512,0.03090326115489006,1637234959439037791
-0.020527563989162445,0.008747752755880356,0.019907694309949875,1637234959441557686
-0.016862377524375916,0.014856399968266487,0.01013385970145464,1637234959444062322
-0.013197188265621662,0.0270736925303936,-0.0008617052808403969,1637234959446566697
-0.007088541053235531,0.041734445840120316,-0.015522458590567112,1637234959449052426
0.0002418356016278267,0.04051271826028824,-0.03384840115904808,1637234959451572061
0.007572212256491184,0.04906482622027397,-0.055839527398347855,1637234959454077843
0.014902588911354542,0.044177908450365067,-0.07294374704360962,1637234959456578363
0.021011237055063248,0.045399636030197144,-0.08516103774309158,1637234959459066384
0.025898154824972153,0.04295617714524269,-0.09737833589315414,1637234959461586228
0.032006800174713135,0.034404072910547256,-0.1047087088227272,1637234959464090863
0.04055890813469887,0.03929099068045616,-0.11203908920288086,1637234959466593624
0.04788928106427193,0.02096504718065262,-0.11814773082733154,1637234959469080916
0.05399793013930321,0.025851964950561523,-0.12425637990236282,1637234959471602686
0.05399793013930321,0.025851964950561523,-0.12303465604782104,1637234959474088051
0.0491110123693943,0.012412941083312035,-0.11570427566766739,1637234959476591801
0.04300236329436302,0.012412941083312035,-0.10226525366306305,1637234959479050186
0.03445025905966759,0.003860835451632738,-0.08271758258342743,1637234959481598936
0.021011237055063248,-0.001026082318276167,-0.06316991150379181,1637234959484102426
0.0039070239290595055,0.011191211640834808,-0.03995704650878906,1637234959486606593
-0.011975458823144436,0.01363467052578926,-0.019187647849321365,1637234959489064561
-0.02541448175907135,0.02096504718065262,0.0015817536041140556,1637234959491567270
-0.036410048604011536,0.02340850606560707,0.02112942561507225,1637234959494021697
-0.04374042525887489,0.01363467052578926,0.03823363780975342,1637234959496476541
-0.049849074333906174,0.011191211640834808,0.052894387394189835,1637234959498886697
-0.0535142607986927,0.008747752755880356,0.0651116818189621,1637234959501385082
-0.0535142607986927,-0.0034695412032306194,0.07366378605365753,1637234959503839718
-0.05107080191373825,-0.014465106651186943,0.07855070382356644,1637234959506294093
-0.0486273430287838,-0.03279104828834534,0.08099416643381119,1637234959508704718
-0.0486273430287838,-0.04745180159807205,0.08221589028835297,1637234959511203259
-0.0535142607986927,-0.05478217825293541,0.07855070382356644,1637234959513658780
-0.06084463745355606,-0.056003909558057785,0.07244205474853516,1637234959516112374
-0.06573155522346497,-0.05233871936798096,0.0651116818189621,1637234959518523051
-0.06817501038312912,-0.036456234753131866,0.05778131261467934,1637234959521022374
-0.07061847299337387,-0.014465106651186943,0.052894387394189835,1637234959523475968
-0.07184019684791565,0.008747752755880356,0.05411611869931221,1637234959525930863
-0.07306192815303802,0.018521588295698166,0.055337850004434586,1637234959528341176
-0.06573155522346497,0.007526023779064417,0.05411611869931221,1637234959530840238
-0.049849074333906174,0.009969482198357582,0.04678574576973915,1637234959533293884
-0.027857940644025803,0.01729985885322094,0.03456844761967659,1637234959535749145
-0.008310270495712757,0.025851964950561523,0.019907694309949875,1637234959538159197
0.010015671141445637,0.04295617714524269,0.004025212489068508,1637234959540658676
0.02711988240480423,0.044177908450365067,-0.010635540820658207,1637234959543112374
0.04055890813469887,0.045399636030197144,-0.021631106734275818,1637234959545566905
0.05033274367451668,0.038069259375333786,-0.03751358762383461,1637234959547977270
0.05644138529896736,0.02340850606560707,-0.05706125870347023,1637234959550475811
0.06132831051945686,0.03318234160542488,-0.0790523886680603,1637234959552931593
0.06010657921433449,0.057616930454969406,-0.09615660458803177,1637234959555384822
0.05277619883418083,0.08082979172468185,-0.10348698496818542,1637234959557796228
0.0442240945994854,0.08082979172468185,-0.0998217910528183,1637234959560294822
0.03445025905966759,0.061282116919755936,-0.09371314942836761,1637234959562749405
0.024676423519849777,0.028295423835515976,-0.08638276904821396,1637234959565203103
0.021011237055063248,0.0014173765666782856,-0.09371314942836761,1637234959567671436
0.021011237055063248,-0.014465106651186943,-0.10959562659263611,1637234959570112947
0.025898154824972153,-0.026682401075959206,-0.12914329767227173,1637234959572583780
0.028341609984636307,-0.056003909558057785,-0.14013886451721191,1637234959575021280
0.0234546922147274,-0.08899059891700745,-0.13280849158763885,1637234959577489093
0.010015671141445637,-0.10731653869152069,-0.10715217143297195,1637234959579930499
-0.008310270495712757,-0.10976000130176544,-0.06439163535833359,1637234959582385395
-0.030301399528980255,-0.09509924799203873,-0.019187647849321365,1637234959584839770
-0.046183884143829346,-0.06699947267770767,0.017464235424995422,1637234959587294874
-0.059622909873723984,-0.05111699178814888,0.039455365389585495,1637234959589748884
-0.06573155522346497,-0.04745180159807205,0.04678574576973915,1637234959592203468
-0.06817501038312912,-0.036456234753131866,0.045564014464616776,1637234959594657582
-0.06695327907800674,-0.024238942191004753,0.04678574576973915,1637234959597112374
-0.06450982391834259,-0.01202164776623249,0.061446499079465866,1637234959599567426
-0.06450982391834259,0.012412941083312035,0.090768001973629,1637234959602021593
-0.06695327907800674,0.03684752807021141,0.13108506798744202,1637234959604475863
-0.06450982391834259,0.057616930454969406,0.17140214145183563,1637234959606930238
-0.05840117856860161,0.061282116919755936,0.1995019167661667,1637234959609385186
-0.04496215656399727,0.07227768748998642,0.20683230459690094,1637234959611839613
-0.029079671949148178,0.08693844079971313,0.18972808122634888,1637234959614294093
-0.013197188265621662,0.09060362726449966,0.1518544703722,1637234959616748311
-0.0009798938408493996,0.09060362726449966,0.10420702397823334,1637234959619186124
0.011237400583922863,0.07227768748998642,0.052894387394189835,1637234959621657322
0.018567778170108795,0.045399636030197144,0.008912130258977413,1637234959624112478
0.021011237055063248,0.045399636030197144,-0.032626669853925705,1637234959626566332
0.019789505749940872,0.03684752807021141,-0.06439163535833359,1637234959628977009
0.019789505749940872,0.025851964950561523,-0.09249141812324524,1637234959631476020
0.019789505749940872,0.003860835451632738,-0.11814773082733154,1637234959633930082
0.022232964634895325,-0.020573753863573074,-0.14013886451721191,1637234959636384561
0.029563341289758682,-0.04256488382816315,-0.16457344591617584,1637234959638794926
0.03445025905966759,-0.06211255490779877,-0.18534284830093384,1637234959641293676
0.03689371794462204,-0.08166021853685379,-0.1975601464509964,1637234959643748624
0.03567199036478996,-0.10487308353185654,-0.20122534036636353,1637234959646204041
0.03322852775454521,-0.10487308353185654,-0.18900804221630096,1637234959648613155
0.025898154824972153,-0.09387751668691635,-0.1609082669019699,1637234959651112322
0.01245913002640009,-0.08654714375734329,-0.1254781037569046,1637234959653566384
-0.002201623283326626,-0.08410368114709854,-0.08516103774309158,1637234959656020811
-0.018084105104207993,-0.08776886761188507,-0.05095260962843895,1637234959658431541
-0.027857940644025803,-0.06944292783737183,-0.019187647849321365,1637234959660929822
-0.03763177618384361,-0.040121424943208694,0.008912130258977413,1637234959663385603
-0.049849074333906174,-0.010799918323755264,0.0443422831594944,1637234959665838832
-0.059622909873723984,0.02096504718065262,0.08465935289859772,1637234959668249301
-0.07061847299337387,0.019743317738175392,0.12864162027835846,1637234959670748311
-0.07550538331270218,0.03073888272047043,0.17140214145183563,1637234959673220082
-0.07550538331270218,0.05639519914984703,0.20561057329177856,1637234959675657113
-0.07184019684791565,0.0783863365650177,0.22760169208049774,1637234959678067530
-0.06450982391834259,0.11137302964925766,0.23859725892543793,1637234959680566228
-0.05840117856860161,0.11625994741916656,0.24104072153568268,1637234959683020916
-0.05229252949357033,0.11748167872428894,0.234932079911232,1637234959685475707
-0.04374042525887489,0.11137302964925766,0.22149305045604706,1637234959687886801
-0.03518831729888916,0.09182535856962204,0.19583673775196075,1637234959690384613
-0.024192754179239273,0.06006038561463356,0.1579631119966507,1637234959692838780
-0.014418917708098888,0.0270736925303936,0.11398085951805115,1637234959695293259
-0.007088541053235531,-0.001026082318276167,0.06633341312408447,1637234959697785030
-0.002201623283326626,-0.026682401075959206,0.02112942561507225,1637234959700202582
-0.002201623283326626,-0.06333427876234055,-0.01307899970561266,1637234959702657113
-0.005866811610758305,-0.10609481483697891,-0.042400505393743515,1637234959705112061
-0.009531999938189983,-0.14396843314170837,-0.0741654708981514,1637234959707579301
-0.009531999938189983,-0.1586291790008545,-0.10837389528751373,1637234959710020707
-0.008310270495712757,-0.1586291790008545,-0.14869096875190735,1637234959712476853
-0.003423352725803852,-0.16229437291622162,-0.1865645796060562,1637234959714930030
-0.0009798938408493996,-0.15985091030597687,-0.2183295488357544,1637234959717384145
0.002685294486582279,-0.15496399998664856,-0.23787721991539001,1637234959719838728
0.007572212256491184,-0.11953383684158325,-0.24154241383075714,1637234959722294249
0.014902588911354542,-0.08532541245222092,-0.23176857829093933,1637234959724747686
0.019789505749940872,-0.07432984560728073,-0.21099917590618134,1637234959727202738
0.02711988240480423,-0.05478217825293541,-0.18289940059185028,1637234959729657686
0.03567199036478996,-0.03889969363808632,-0.15235616266727448,1637234959732111332
0.04666755348443985,-0.008356459438800812,-0.1205911934375763,1637234959734566124
0.05399793013930321,0.03318234160542488,-0.08882622420787811,1637234959737020395
0.05399793013930321,0.05639519914984703,-0.052174340933561325,1637234959739475186
0.05277619883418083,0.08082979172468185,-0.01307899970561266,1637234959741929874
0.05033274367451668,0.12603376805782318,0.028459802269935608,1637234959744384041
0.04544582590460777,0.14924663305282593,0.07122033089399338,1637234959746838416
0.03322852775454521,0.1663508415222168,0.1115373969078064,1637234959749319978
0.0234546922147274,0.20055927336215973,0.14452409744262695,1637234959751747530
0.010015671141445637,0.20300273597240448,0.16651523113250732,1637234959754202113
0.0002418356016278267,0.20911137759685516,0.17628906667232513,1637234959756657113
-0.005866811610758305,0.21033310890197754,0.17995424568653107,1637234959759067426
-0.013197188265621662,0.1663508415222168,0.17506733536720276,1637234959761566020
-0.019305836409330368,0.11748167872428894,0.1677369624376297,1637234959764020186
-0.026636213064193726,0.07472115010023117,0.1628500372171402,1637234959766474874
-0.040075235068798065,0.006304294336587191,0.16040657460689545,1637234959768885707
-0.05107080191373825,-0.06944292783737183,0.15063273906707764,1637234959771384613
-0.06573155522346497,-0.12442075461149216,0.13597199320793152,1637234959773856176
-0.08039230853319168,-0.1586291790008545,0.11275912821292877,1637234959776292738
-0.09627478569746017,-0.19039414823055267,0.07977243512868881,1637234959778703311
-0.11460072547197342,-0.22215911746025085,0.041898827999830246,1637234959781202166
-0.1255962997674942,-0.2294894903898239,0.005246941931545734,1637234959783656436
-0.13292667269706726,-0.2355981320142746,-0.03140494227409363,1637234959786111020
-0.13781359791755676,-0.2197156548500061,-0.061948176473379135,1637234959788521645
-0.13292667269706726,-0.19161587953567505,-0.08760450035333633,1637234959791019978
-0.11704418808221817,-0.16595956683158875,-0.10959562659263611,1637234959793474509
-0.08894441276788712,-0.11831210553646088,-0.1254781037569046,1637234959795929041
-0.05229252949357033,-0.07921676337718964,-0.13280849158763885,1637234959798339770
-0.014418917708098888,-0.04256488382816315,-0.1364736706018448,1637234959800838780
0.0234546922147274,0.007526023779064417,-0.13403020799160004,1637234959803292947
0.05766311660408974,0.038069259375333786,-0.1254781037569046,1637234959805747582
0.08820635825395584,0.0783863365650177,-0.11203908920288086,1637234959808157738
0.11019749194383621,0.1296989619731903,-0.09860005974769592,1637234959810656280
0.1211930587887764,0.1712377667427063,-0.0790523886680603,1637234959813111072
0.11997132748365402,0.22621558606624603,-0.058282990008592606,1637234959815565707
0.11386267840862274,0.2787499725818634,-0.03629186004400253,1637234959817976020
0.10408884286880493,0.3202887773513794,-0.010635540820658207,1637234959820475082
0.09431500732898712,0.3618275821208954,0.011355589143931866,1637234959822929301
0.08209770917892456,0.38381871581077576,0.03334672003984451,1637234959825383728
0.07232387363910675,0.37893179059028625,0.052894387394189835,1637234959827796228
0.06377176940441132,0.36304929852485657,0.069998599588871,1637234959830292686
0.06010657921433449,0.3349495232105255,0.08588108420372009,1637234959832747218
0.05766311660408974,0.2738630473613739,0.09809837490320206,1637234959835201593
0.05033274367451668,0.19445063173770905,0.10542875528335571,1637234959837669666
0.03567199036478996,0.11015129834413528,0.10787221044301987,1637234959840110811
0.01245913002640009,0.01363467052578926,0.10665048658847809,1637234959842565655
-0.014418917708098888,-0.08288194984197617,0.09687665104866028,1637234959845020291
-0.0486273430287838,-0.17084647715091705,0.07488551735877991,1637234959847487634
-0.08894441276788712,-0.24659369885921478,0.035790178924798965,1637234959849929405
-0.12681803107261658,-0.29424113035202026,-0.016744188964366913,1637234959852383207
-0.16102644801139832,-0.3345582187175751,-0.07538720220327377,1637234959854838103
-0.19034796953201294,-0.3651014566421509,-0.1303650289773941,1637234959857292895
-0.21233908832073212,-0.3687666356563568,-0.1670169085264206,1637234959859747113
-0.22455638647079468,-0.3443320393562317,-0.18045593798160553,1637234959862202270
-0.22455638647079468,-0.30401498079299927,-0.17312556505203247,1637234959864655811
-0.20867390930652618,-0.2502588927745819,-0.15235616266727448,1637234959867110238
-0.17935240268707275,-0.18550723791122437,-0.13280849158763885,1637234959869565291
-0.14880916476249695,-0.10976000130176544,-0.11448254436254501,1637234959872019666
-0.11093553900718689,-0.03279104828834534,-0.0998217910528183,1637234959874492478
-0.07306192815303802,0.02096504718065262,-0.08638276904821396,1637234959876928884
-0.03274485841393471,0.08082979172468185,-0.06805682927370071,1637234959879383728
0.010015671141445637,0.13947279751300812,-0.04973088204860687,1637234959881837843
0.05521966144442558,0.2017810046672821,-0.03629186004400253,1637234959884292374
0.0955367311835289,0.27019786834716797,-0.025296293199062347,1637234959886747322
0.12485823780298233,0.330062597990036,-0.015522458590567112,1637234959889214770
0.1468493640422821,0.3935925364494324,-0.002083434723317623,1637234959891656645
0.15906666219234467,0.4644528329372406,0.018685966730117798,1637234959894111124
0.17006222903728485,0.5206523537635803,0.04800747334957123,1637234959896566020
0.17983606457710266,0.5499739050865173,0.07977243512868881,1637234959898975447
0.18105778098106384,0.5536390542984009,0.10298529267311096,1637234959901473988
0.1773926019668579,0.5377565622329712,0.11520259082317352,1637234959903928520
0.16639703512191772,0.5096567869186401,0.11886776983737946,1637234959906383051
0.14929282665252686,0.4583441913127899,0.1164243221282959,1637234959908793520
0.11874959617853165,0.381375253200531,0.10909394174814224,1637234959911292634
0.08087598532438278,0.2934107184410095,0.09932010620832443,1637234959913747218
0.03445025905966759,0.18956370651721954,0.08588108420372009,1637234959916201280
-0.016862377524375916,0.0783863365650177,0.06755514442920685,1637234959918612113
-0.06695327907800674,-0.034012775868177414,0.041898827999830246,1637234959921110916
-0.11704418808221817,-0.12930767238140106,0.01013385970145464,1637234959923565343
-0.16469164192676544,-0.19650278985500336,-0.025296293199062347,1637234959926019926
-0.20500871539115906,-0.25270235538482666,-0.058282990008592606,1637234959928430082
-0.2343302220106125,-0.28446730971336365,-0.08516103774309158,1637234959930928416
-0.25143441557884216,-0.2917976677417755,-0.0998217910528183,1637234959933383884
-0.2550996243953705,-0.2808021008968353,-0.10348698496818542,1637234959935837374
-0.2441040575504303,-0.25881099700927734,-0.09615660458803177,1637234959938251645
-0.22211292386054993,-0.20627664029598236,-0.08027411997318268,1637234959940746488
-0.1866827756166458,-0.1219772920012474,-0.05950471758842468,1637234959943200759
-0.14270050823688507,-0.0450083427131176,-0.03995704650878906,1637234959945655916
-0.09260959923267365,0.035625800490379333,-0.019187647849321365,1637234959948066124
-0.04740561172366142,0.11015129834413528,0.0015817536041140556,1637234959950564613
-0.002201623283326626,0.1614639312028885,0.02112942561507225,1637234959953019145
0.04055890813469887,0.1968940794467926,0.03701191022992134,1637234959955473832
0.07598906010389328,0.23598942160606384,0.0443422831594944,1637234959957884405
0.10531056672334671,0.2787499725818634,0.03823363780975342,1637234959960383468
0.12485823780298233,0.298297643661499,0.023572884500026703,1637234959962837530
0.1370755285024643,0.32273223996162415,0.01013385970145464,1637234959965292374
0.1419624388217926,0.3349495232105255,-0.002083434723317623,1637234959967785707
0.12852342426776886,0.3349495232105255,-0.004526893608272076,1637234959970201176
0.10408884286880493,0.3312843441963196,0.002803483046591282,1637234959972656020
0.06865868717432022,0.3141801357269287,0.013799048028886318,1637234959975128051
0.032006800174713135,0.2995193600654602,0.019907694309949875,1637234959977577530
0.002685294486582279,0.2738630473613739,0.013799048028886318,1637234959980018936
-0.020527563989162445,0.2323242425918579,-0.004526893608272076,1637234959982473780
-0.03763177618384361,0.1920071691274643,-0.028961483389139175,1637234959984928259
-0.0486273430287838,0.15779873728752136,-0.05461779981851578,1637234959987382478
-0.05717944726347923,0.11503821611404419,-0.06805682927370071,1637234959989837478
-0.06084463745355606,0.08205152302980423,-0.06927855312824249,1637234959992291801
-0.06328809261322021,0.041734445840120316,-0.0533960722386837,1637234959994746488
-0.06573155522346497,-0.0034695412032306194,-0.032626669853925705,1637234959997201280
-0.06695327907800674,-0.03889969363808632,-0.014300729148089886,1637234959999655551
-0.059622909873723984,-0.07432984560728073,-0.00941381137818098,1637234960002110082
-0.05107080191373825,-0.09876443445682526,-0.019187647849321365,1637234960004564041
-0.040075235068798065,-0.10609481483697891,-0.03384840115904808,1637234960007019457
-0.03885350748896599,-0.11464691907167435,-0.04728742316365242,1637234960009473259
-0.049849074333906174,-0.12319902330636978,-0.052174340933561325,1637234960011927999
-0.06206636503338814,-0.10731653869152069,-0.04362223669886589,1637234960014382843
-0.07794884592294693,-0.08654714375734329,-0.022852834314107895,1637234960016837843
-0.0950530543923378,-0.06333427876234055,-0.0008617052808403969,1637234960019291853
-0.10849208384752274,-0.018130294978618622,0.017464235424995422,1637234960021747374
-0.11337900161743164,0.016078129410743713,0.019907694309949875,1637234960024200863
-0.10849208384752274,0.03073888272047043,0.008912130258977413,1637234960026655134
-0.09383133053779602,0.055173471570014954,-0.006970352493226528,1637234960029066541
-0.07306192815303802,0.08693844079971313,-0.01796591654419899,1637234960031563936
-0.05473599210381508,0.11870340257883072,-0.019187647849321365,1637234960034018936
-0.03518831729888916,0.13825106620788574,-0.008192081935703754,1637234960036473728
-0.013197188265621662,0.14313799142837524,0.011355589143931866,1637234960038883884
0.006350482814013958,0.16268566250801086,0.029681529849767685,1637234960041382582
0.030785072594881058,0.18467678129673004,0.041898827999830246,1637234960043836801
0.04544582590460777,0.20544618368148804,0.049229200929403305,1637234960046291749
0.0491110123693943,0.22377212345600128,0.049229200929403305,1637234960048701801
0.0491110123693943,0.21644175052642822,0.041898827999830246,1637234960051200395
0.04788928106427193,0.2017810046672821,0.03090326115489006,1637234960053654822
0.04788928106427193,0.18467678129673004,0.013799048028886318,1637234960056109561
0.03811544552445412,0.15902046859264374,-0.006970352493226528,1637234960058520186
0.024676423519849777,0.13092069327831268,-0.0277397520840168,1637234960061018988
0.007572212256491184,0.09549054503440857,-0.04728742316365242,1637234960063472999
-0.007088541053235531,0.06494731456041336,-0.06072644516825676,1637234960065928363
-0.018084105104207993,0.02096504718065262,-0.07050028443336487,1637234960068338103
-0.03152313083410263,-0.01202164776623249,-0.07538720220327377,1637234960070837113
-0.04251869395375252,-0.04256488382816315,-0.07783066481351852,1637234960073291072
-0.05473599210381508,-0.07677330821752548,-0.08027411997318268,1637234960075763780
-0.059622909873723984,-0.12930767238140106,-0.07783066481351852,1637234960078312374
-0.06450982391834259,-0.14396843314170837,-0.07294374704360962,1637234960080815916
-0.0693967416882515,-0.13908150792121887,-0.061948176473379135,1637234960083319509
-0.07550538331270218,-0.13052940368652344,-0.04728742316365242,1637234960085778311
-0.07794884592294693,-0.10976000130176544,-0.03140494227409363,1637234960088327009
-0.07672711461782455,-0.09509924799203873,-0.01796591654419899,1637234960090829926
-0.07184019684791565,-0.09021233022212982,-0.011857270263135433,1637234960093334301
-0.0693967416882515,-0.07188638299703598,-0.008192081935703754,1637234960095793780
-0.06450982391834259,-0.049895260483026505,-0.01307899970561266,1637234960098341593
-0.05717944726347923,-0.02546067163348198,-0.014300729148089886,1637234960100844457
-0.046183884143829346,0.007526023779064417,-0.008192081935703754,1637234960103348259
-0.036410048604011536,0.025851964950561523,0.008912130258977413,1637234960105864509
-0.030301399528980255,0.04906482622027397,0.029681529849767685,1637234960108355291
-0.02541448175907135,0.06494731456041336,0.051672663539648056,1637234960110860603
-0.016862377524375916,0.0734994187951088,0.06388995051383972,1637234960113362895
-0.008310270495712757,0.0734994187951088,0.06755514442920685,1637234960115879249
0.002685294486582279,0.08449498564004898,0.06022476777434349,1637234960118369666
0.010015671141445637,0.09671227633953094,0.049229200929403305,1637234960120873259
0.013680859468877316,0.08205152302980423,0.03334672003984451,1637234960123377166
0.014902588911354542,0.04906482622027397,0.015020777471363544,1637234960125880968
0.014902588911354542,0.01729985885322094,-0.006970352493226528,1637234960128412374
0.013680859468877316,0.00019564712420105934,-0.028961483389139175,1637234960130887791
0.00879394169896841,-0.004691270645707846,-0.048509154468774796,1637234960133391593
0.0002418356016278267,-0.023017212748527527,-0.06805682927370071,1637234960135894978
-0.01075372938066721,-0.06333427876234055,-0.08027411997318268,1637234960138398780
-0.018084105104207993,-0.10365135222673416,-0.09249141812324524,1637234960140902270
-0.02174929529428482,-0.12930767238140106,-0.10593044012784958,1637234960143406072
-0.02541448175907135,-0.14152497053146362,-0.11570427566766739,1637234960145909509
-0.030301399528980255,-0.14519016444683075,-0.12181292474269867,1637234960148413468
-0.036410048604011536,-0.15496399998664856,-0.11936946213245392,1637234960150917686
-0.04129696637392044,-0.16107264161109924,-0.10837389528751373,1637234960153420343
-0.040075235068798065,-0.17084647715091705,-0.0949348732829094,1637234960155923780
-0.040075235068798065,-0.1781768500804901,-0.08516103774309158,1637234960158425499
-0.040075235068798065,-0.16962474584579468,-0.07783066481351852,1637234960160931072
-0.03885350748896599,-0.15618573129177094,-0.07660893350839615,1637234960163435291
-0.036410048604011536,-0.14885534346103668,-0.0741654708981514,1637234960165938468
-0.03396658971905708,-0.1378597766160965,-0.06805682927370071,1637234960168396957
-0.03518831729888916,-0.13419459760189056,-0.055839527398347855,1637234960170945968
-0.04129696637392044,-0.12442075461149216,-0.03384840115904808,1637234960173448572
-0.04740561172366142,-0.10365135222673416,-0.006970352493226528,1637234960175970655
